vehicle_id,vehicle_year_after_2015,vehicle_type
97800,True,sedan
559326,True,sedan
942534,True,sedan
373573,True,sedan
417589,True,sedan
297130,True,sedan
930707,True,sedan
784749,True,sedan
284158,True,sedan
117479,True,sedan
73432,True,sedan
717981,True,sedan
570855,True,sedan
91308,True,sedan
771944,True,sedan
64984,True,sedan
739655,True,sedan
988458,True,sedan
844425,True,sedan
343044,True,sedan
104623,True,sedan
401259,True,sedan
56428,True,sedan
297716,True,sedan
261464,True,sedan
124833,True,sports car
745999,True,sedan
226,True,sedan
947390,True,sedan
498673,True,sedan
757922,True,sedan
865316,True,sedan
620590,True,sedan
231919,True,sedan
458828,True,sedan
94127,True,sedan
154809,True,sedan
789131,True,sedan
26883,True,sedan
245852,True,sedan
424685,True,sedan
742144,True,sedan
74744,True,sedan
894333,True,sedan
131400,True,sedan
934104,True,sedan
849845,True,sedan
519948,True,sedan
127507,True,sedan
503269,True,sports car
337559,True,sedan
210028,True,sedan
232262,True,sedan
277499,True,sedan
761455,True,sedan
330207,True,sedan
927059,True,sedan
22905,True,sedan
270333,True,sedan
125408,True,sedan
107410,True,sedan
912595,True,sports car
137209,True,sedan
882775,True,sedan
926478,True,sedan
756207,True,sedan
96679,True,sedan
30993,True,sedan
904544,True,sedan
660975,True,sedan
343102,True,sedan
748173,True,sedan
466515,True,sports car
648192,True,sedan
900525,True,sedan
629147,True,sedan
126571,True,sports car
919697,True,sedan
26688,True,sedan
474971,True,sedan
287540,True,sedan
584269,True,sports car
326608,True,sedan
166073,True,sedan
521571,True,sedan
418047,True,sedan
407435,True,sedan
902008,True,sedan
635622,True,sedan
3131,True,sedan
747188,True,sedan
219595,True,sedan
638240,True,sports car
335001,True,sedan
569662,True,sedan
832941,True,sedan
978371,True,sedan
918452,True,sedan
905397,True,sedan
314202,True,sedan
827578,True,sedan
922977,True,sedan
26816,True,sedan
466383,True,sedan
331819,True,sedan
430019,True,sedan
873325,True,sedan
852514,True,sedan
198903,True,sedan
351071,True,sedan
65898,True,sedan
671746,True,sedan
760605,True,sedan
435057,True,sedan
311722,True,sedan
309217,True,sedan
237542,True,sports car
911614,True,sedan
219279,True,sedan
520036,True,sedan
603871,True,sedan
78431,True,sedan
979335,True,sedan
642405,True,sedan
734738,True,sedan
722357,True,sedan
755140,True,sedan
684778,True,sedan
943932,True,sedan
50084,True,sedan
845620,True,sedan
934382,True,sedan
765151,True,sedan
743449,True,sedan
189983,True,sedan
230922,True,sedan
466162,True,sedan
873153,True,sedan
29449,True,sedan
459304,True,sedan
149754,True,sedan
143460,True,sedan
375459,True,sedan
257003,True,sedan
293988,True,sedan
893885,True,sedan
619329,True,sedan
356221,True,sedan
263650,True,sedan
26068,True,sedan
488670,True,sedan
582320,True,sedan
923366,True,sedan
609396,True,sedan
207095,True,sedan
370509,True,sedan
210455,True,sedan
277877,True,sedan
75850,True,sedan
730488,True,sedan
261354,True,sedan
605330,True,sedan
583046,True,sedan
17273,True,sedan
355449,True,sedan
640219,True,sedan
239558,True,sedan
524634,True,sedan
171568,True,sedan
375322,True,sedan
639474,True,sports car
855355,True,sedan
293072,True,sedan
528528,True,sedan
458933,True,sedan
495705,True,sedan
475525,True,sports car
98072,True,sedan
326875,True,sedan
173718,True,sedan
255141,True,sports car
255200,True,sedan
438776,True,sedan
710221,True,sedan
144117,True,sedan
909696,True,sedan
80686,True,sedan
19144,True,sedan
452828,True,sedan
476160,True,sedan
515497,True,sedan
413160,True,sedan
977402,True,sedan
901502,True,sports car
379539,True,sedan
266757,True,sedan
934754,True,sedan
131347,True,sedan
104918,True,sedan
478922,True,sedan
81923,True,sedan
858902,True,sedan
13158,True,sedan
403612,True,sedan
161526,True,sedan
440831,True,sedan
170034,True,sedan
280967,True,sedan
36103,True,sedan
97567,True,sedan
407469,True,sedan
900406,True,sedan
729740,True,sedan
631763,True,sedan
349786,True,sedan
648626,True,sedan
380598,True,sedan
816809,True,sedan
149377,True,sedan
950482,True,sedan
493793,True,sedan
565846,True,sports car
816988,True,sedan
483195,True,sedan
644057,True,sedan
465420,True,sedan
626247,True,sedan
703897,True,sedan
221270,True,sedan
484719,True,sedan
511641,True,sedan
838182,True,sedan
564107,True,sedan
880485,True,sedan
912800,True,sedan
431366,True,sedan
526718,True,sedan
129218,True,sedan
952652,True,sedan
698612,True,sedan
468417,True,sedan
628739,True,sedan
325475,True,sedan
81498,True,sedan
401212,True,sedan
647537,True,sedan
212191,True,sedan
734069,True,sedan
772679,True,sedan
990504,True,sedan
586583,True,sedan
865298,True,sedan
235795,True,sedan
386754,True,sedan
104558,True,sedan
21679,True,sedan
826621,True,sedan
479665,True,sedan
472052,True,sedan
62534,True,sedan
793551,True,sedan
716599,True,sedan
280162,True,sedan
229398,True,sedan
818352,True,sedan
845185,True,sedan
292794,True,sedan
527103,True,sedan
879618,True,sedan
696770,True,sedan
987946,True,sedan
658273,True,sedan
631499,True,sedan
55559,True,sedan
491394,True,sedan
896754,True,sedan
8055,True,sedan
229715,True,sedan
361925,True,sedan
216068,True,sedan
950010,True,sedan
168357,True,sedan
777567,True,sedan
695357,True,sedan
464427,True,sedan
422409,True,sedan
850789,True,sedan
29071,True,sedan
233968,True,sedan
312512,True,sedan
847188,True,sedan
243725,True,sedan
997850,True,sedan
927473,True,sedan
232741,True,sedan
753926,True,sedan
125369,True,sedan
851148,True,sedan
995068,True,sedan
636096,True,sedan
544712,True,sedan
985586,True,sedan
249454,True,sedan
26981,True,sedan
860859,True,sedan
560905,True,sedan
639208,True,sedan
114845,True,sedan
491567,True,sedan
605113,True,sedan
613485,True,sedan
20220,True,sedan
601107,True,sports car
203166,True,sedan
966351,True,sedan
238538,True,sedan
687774,True,sedan
801363,True,sedan
347529,True,sedan
449629,True,sedan
622612,True,sports car
453408,True,sedan
359855,True,sedan
96104,True,sedan
163488,True,sedan
826934,True,sedan
66535,True,sedan
438501,True,sedan
153771,True,sedan
586374,True,sedan
139478,True,sedan
115279,True,sedan
298157,True,sedan
194823,True,sedan
466860,True,sedan
896944,True,sedan
450963,True,sedan
143988,True,sedan
209390,True,sedan
186796,True,sedan
138845,True,sedan
85869,True,sedan
598245,True,sedan
540591,True,sedan
155014,True,sedan
157378,True,sedan
735199,True,sedan
641142,True,sedan
320298,True,sedan
271405,True,sedan
827716,True,sedan
802738,True,sedan
929575,True,sedan
641920,True,sedan
26559,True,sedan
217294,True,sedan
189528,True,sedan
600813,True,sedan
727706,True,sedan
519746,True,sedan
246486,True,sedan
7905,True,sedan
113252,True,sedan
929235,True,sedan
318763,True,sedan
870749,True,sedan
85101,True,sedan
293682,True,sedan
981883,True,sedan
779137,True,sedan
306489,True,sedan
515280,True,sedan
446330,True,sedan
373235,True,sedan
374072,True,sedan
336053,True,sports car
708613,True,sedan
514864,True,sedan
133216,True,sedan
201228,True,sedan
65912,True,sedan
84403,True,sedan
714609,True,sedan
861873,True,sports car
201430,True,sedan
917512,True,sedan
821738,True,sedan
481960,True,sedan
430928,True,sedan
335937,True,sedan
741717,True,sedan
32471,True,sedan
768656,True,sedan
251082,True,sedan
859653,True,sedan
146993,True,sedan
38823,True,sedan
697272,True,sedan
546944,True,sedan
89035,True,sedan
723028,True,sports car
866196,True,sedan
975805,True,sedan
124495,True,sedan
728398,True,sedan
251778,True,sedan
587520,True,sedan
742822,True,sedan
321760,True,sedan
253738,True,sedan
684569,True,sedan
814717,True,sedan
408905,True,sedan
521762,True,sedan
595172,True,sports car
996412,True,sedan
307599,True,sedan
377806,True,sedan
496158,True,sedan
731992,True,sedan
604531,True,sedan
88703,True,sedan
192887,True,sedan
996686,True,sedan
285246,True,sports car
114770,True,sedan
298416,True,sedan
490886,True,sedan
605508,True,sedan
717225,True,sedan
408507,True,sedan
786837,True,sedan
864007,True,sedan
338489,True,sedan
281285,True,sedan
703713,True,sedan
946205,True,sedan
741619,True,sedan
432684,True,sedan
804251,True,sedan
611990,True,sedan
705254,True,sedan
103781,True,sedan
156431,True,sedan
678798,True,sedan
629251,True,sedan
991745,True,sedan
259052,True,sedan
535774,True,sedan
893383,True,sedan
721594,True,sedan
605412,True,sedan
795950,True,sedan
418382,True,sedan
826866,True,sedan
512870,True,sedan
548322,True,sedan
88259,True,sedan
167040,True,sports car
631893,True,sedan
264695,True,sedan
986522,True,sedan
182355,True,sedan
393949,True,sedan
635062,True,sedan
631402,True,sedan
800070,True,sedan
114349,True,sedan
681452,True,sedan
442082,True,sedan
608830,True,sedan
906476,True,sedan
743872,True,sedan
853993,True,sedan
773278,True,sedan
32277,True,sedan
290900,True,sedan
417562,True,sports car
459817,True,sedan
582212,True,sedan
761268,True,sedan
73883,True,sedan
137899,True,sedan
615853,True,sedan
985369,True,sedan
738452,True,sedan
158468,True,sedan
874967,True,sedan
898437,True,sports car
987238,True,sedan
831517,True,sedan
990159,True,sedan
507656,True,sports car
167289,True,sedan
764678,True,sedan
509621,True,sedan
39077,True,sedan
922550,True,sedan
529598,True,sedan
132062,True,sedan
726729,True,sedan
469900,True,sedan
205785,True,sedan
891551,True,sedan
378713,True,sedan
158167,True,sedan
434663,True,sedan
636547,True,sedan
603489,True,sedan
861072,True,sedan
823976,True,sedan
455772,True,sedan
647248,True,sedan
712569,True,sedan
213810,True,sedan
158376,True,sedan
427006,True,sedan
63974,True,sedan
550637,True,sedan
805276,True,sedan
583101,True,sedan
668720,True,sedan
607845,True,sedan
670700,True,sedan
326011,True,sedan
945740,True,sedan
344794,True,sedan
177148,True,sedan
277895,True,sedan
289373,True,sedan
150711,True,sedan
973965,True,sedan
430755,True,sedan
916023,True,sedan
719837,True,sedan
23290,True,sedan
244,True,sedan
953565,True,sedan
502316,True,sedan
47765,True,sports car
81259,True,sedan
727756,True,sedan
230667,True,sedan
622522,True,sedan
367434,True,sedan
71781,True,sedan
294545,True,sedan
829301,True,sedan
164581,True,sedan
266689,True,sedan
314491,True,sedan
264561,True,sedan
375365,True,sedan
607639,True,sedan
331100,True,sedan
30599,True,sedan
957199,True,sports car
73810,True,sedan
217333,True,sedan
377949,True,sedan
465150,True,sedan
465998,True,sedan
866608,True,sedan
342272,True,sports car
961078,True,sedan
918977,True,sedan
66436,True,sedan
998817,True,sedan
991767,True,sedan
718329,True,sedan
35676,True,sedan
149822,True,sedan
154730,True,sedan
39769,True,sedan
384750,True,sedan
702990,True,sedan
460039,True,sedan
967818,True,sedan
747358,True,sedan
893038,True,sedan
187211,True,sedan
721133,True,sedan
233586,True,sedan
721087,True,sedan
881654,True,sedan
118275,True,sedan
45171,True,sedan
777163,True,sedan
192271,True,sedan
651533,True,sedan
173148,True,sedan
475662,True,sports car
961235,True,sports car
265584,True,sedan
855349,True,sedan
769911,True,sedan
757194,True,sedan
883171,True,sports car
762763,True,sedan
10200,True,sedan
123883,True,sedan
992984,True,sedan
525671,True,sedan
331467,True,sedan
348410,True,sedan
493739,True,sedan
362279,True,sedan
731162,True,sedan
365704,True,sedan
406897,True,sedan
541163,True,sedan
69241,True,sedan
984163,True,sedan
414015,True,sports car
440633,True,sedan
949958,True,sedan
310616,True,sedan
917153,True,sedan
47113,True,sedan
614012,True,sedan
622701,True,sedan
893682,True,sedan
25547,True,sedan
184319,True,sedan
768080,True,sedan
520811,True,sports car
736894,True,sedan
431213,True,sedan
250947,True,sedan
264604,True,sedan
142365,True,sedan
252151,True,sedan
30051,True,sedan
572525,True,sedan
797155,True,sedan
317561,True,sedan
929121,True,sedan
869489,True,sedan
957766,True,sports car
290927,True,sedan
930316,True,sedan
737825,True,sedan
558222,True,sedan
676411,True,sedan
414748,True,sedan
799058,True,sedan
478043,True,sedan
563923,True,sedan
145590,True,sedan
989895,True,sedan
757274,True,sedan
822944,True,sedan
57811,True,sedan
509652,True,sedan
342723,True,sports car
697174,True,sedan
89556,True,sedan
835584,True,sedan
980138,True,sedan
265151,True,sedan
981118,True,sedan
71802,True,sports car
18985,True,sedan
192473,True,sedan
630765,True,sedan
551055,True,sedan
802517,True,sedan
21811,True,sedan
112200,True,sedan
153846,True,sedan
945619,True,sedan
865814,True,sedan
460575,True,sports car
381865,True,sports car
240493,True,sedan
316532,True,sedan
757729,True,sedan
123802,True,sedan
286,True,sedan
34790,True,sedan
578035,True,sedan
431488,True,sedan
993421,True,sedan
86139,True,sedan
224037,True,sedan
752334,True,sedan
728501,True,sedan
965368,True,sedan
845873,True,sedan
634428,True,sedan
224498,True,sedan
813305,True,sedan
311442,True,sedan
823223,True,sedan
595493,True,sedan
47896,True,sedan
384342,True,sedan
878076,True,sedan
343971,True,sedan
971841,True,sedan
305028,True,sedan
775336,True,sedan
147805,True,sedan
912569,True,sedan
627852,True,sedan
892650,True,sedan
381711,True,sedan
854406,True,sedan
219625,True,sedan
321057,True,sedan
27809,True,sedan
937771,True,sedan
242782,True,sedan
547164,True,sedan
695059,True,sedan
832759,True,sedan
71485,True,sedan
124660,True,sedan
315430,True,sedan
40864,True,sedan
41497,True,sedan
377739,True,sedan
236599,True,sedan
839497,True,sedan
863474,True,sedan
826015,True,sedan
403691,True,sedan
806638,True,sedan
953868,True,sedan
513085,True,sedan
311662,True,sedan
61471,True,sedan
10486,True,sedan
674205,True,sedan
631816,True,sedan
902936,True,sedan
905027,True,sedan
833749,True,sedan
135577,True,sedan
726987,True,sedan
872748,True,sedan
756603,True,sedan
99647,True,sedan
848222,True,sedan
507419,True,sports car
823526,True,sedan
841430,True,sedan
960933,True,sedan
551195,True,sedan
18890,True,sedan
259179,True,sedan
768784,True,sports car
184971,True,sedan
741721,True,sedan
184176,True,sedan
679272,True,sedan
401740,True,sedan
9289,True,sedan
134351,True,sedan
670374,True,sedan
247819,True,sedan
72351,True,sedan
140258,True,sedan
163684,True,sedan
454863,True,sedan
533249,True,sedan
403182,True,sedan
650235,True,sedan
596282,True,sedan
558054,True,sedan
538163,True,sedan
26402,True,sedan
157813,True,sports car
487293,True,sedan
718555,True,sedan
715348,True,sedan
50666,True,sedan
310538,True,sedan
23989,True,sedan
455221,True,sedan
698383,True,sedan
432502,True,sports car
75820,True,sedan
62005,True,sedan
180479,True,sedan
169486,True,sedan
784424,True,sedan
877560,True,sedan
734708,True,sedan
105788,True,sedan
888987,True,sedan
159532,True,sedan
488136,True,sedan
184115,True,sedan
684334,True,sedan
9128,True,sedan
546140,True,sedan
805429,True,sedan
208360,True,sedan
132013,True,sedan
646502,True,sedan
582402,True,sedan
87473,True,sedan
717551,True,sedan
811811,True,sedan
530970,True,sedan
657844,True,sedan
176642,True,sedan
704098,True,sports car
352454,True,sedan
772474,True,sedan
400472,True,sedan
871873,True,sedan
446423,True,sedan
614581,True,sedan
72018,True,sedan
887907,True,sedan
801513,True,sedan
773539,True,sedan
342837,True,sedan
76364,True,sedan
750304,True,sedan
502443,True,sedan
314241,True,sedan
949220,True,sedan
418920,True,sedan
294679,True,sedan
588241,True,sedan
342418,True,sedan
327940,True,sports car
937879,True,sedan
937766,True,sedan
709224,True,sports car
8618,True,sedan
829698,True,sedan
583432,True,sedan
658150,True,sedan
25959,True,sports car
849780,True,sedan
240683,True,sedan
88282,True,sedan
880213,True,sedan
552010,True,sedan
55969,True,sedan
694933,True,sedan
10585,True,sedan
616068,True,sedan
974638,True,sedan
354483,True,sedan
585379,True,sedan
161766,True,sedan
860897,True,sedan
5195,True,sports car
672155,True,sedan
957372,True,sedan
186080,True,sedan
240130,True,sedan
215682,True,sedan
331067,True,sedan
290615,True,sedan
988795,True,sports car
263950,True,sedan
936328,True,sedan
488928,True,sedan
253805,True,sedan
346658,True,sedan
212512,True,sedan
266723,True,sedan
94106,True,sedan
956081,True,sedan
945496,True,sedan
114580,True,sedan
35009,True,sedan
409758,True,sports car
456703,True,sedan
264463,True,sedan
580209,True,sedan
326435,True,sedan
480276,True,sedan
881811,True,sedan
374794,True,sedan
354854,True,sedan
682240,True,sedan
669186,True,sedan
285501,True,sedan
593292,True,sedan
649724,True,sedan
53151,True,sedan
742412,True,sedan
685826,True,sedan
650607,True,sedan
653656,True,sedan
470627,True,sedan
703985,True,sedan
110908,True,sedan
762382,True,sports car
932849,True,sedan
69295,True,sedan
568413,True,sedan
427575,True,sedan
624500,True,sedan
939343,True,sedan
857032,True,sedan
583790,True,sedan
66507,True,sedan
396892,True,sports car
787390,True,sedan
114334,True,sedan
533851,True,sedan
962897,True,sedan
14622,True,sedan
433224,True,sedan
729287,True,sedan
36679,True,sedan
558275,True,sedan
738651,True,sedan
200265,True,sedan
585226,True,sedan
172866,True,sedan
636846,True,sedan
516380,True,sedan
916128,True,sedan
833465,True,sedan
967513,True,sedan
4747,True,sedan
113033,True,sedan
169421,True,sedan
768887,True,sedan
869635,True,sedan
889608,True,sedan
645837,True,sports car
529269,True,sedan
660589,True,sedan
366205,True,sedan
147573,True,sedan
980859,True,sedan
719606,True,sports car
493290,True,sedan
946287,True,sedan
967160,True,sedan
381397,True,sports car
71738,True,sedan
287667,True,sedan
364501,True,sedan
14977,True,sedan
40972,True,sedan
149264,True,sedan
352772,True,sedan
606131,True,sedan
901806,True,sedan
25407,True,sedan
923149,True,sedan
471696,True,sedan
97081,True,sedan
698126,True,sedan
740753,True,sedan
39690,True,sedan
273754,True,sedan
544613,True,sedan
596471,True,sedan
58313,True,sedan
399343,True,sedan
247693,True,sedan
841651,True,sedan
819823,True,sedan
565255,True,sedan
622256,True,sedan
170305,True,sedan
294405,True,sedan
601392,True,sedan
372710,True,sedan
891189,True,sedan
523455,True,sedan
435966,True,sedan
762720,True,sedan
616839,True,sedan
694861,True,sedan
290229,True,sedan
183967,True,sedan
258115,True,sedan
406487,True,sedan
566498,True,sedan
466544,True,sedan
6708,True,sedan
999039,True,sedan
600353,True,sedan
395714,True,sedan
575033,True,sedan
653396,True,sedan
104896,True,sedan
279225,True,sedan
490664,True,sedan
126494,True,sports car
913629,True,sedan
235478,True,sedan
25377,True,sedan
613301,True,sedan
786160,True,sedan
951670,True,sedan
908561,True,sedan
829918,True,sedan
559866,True,sports car
41553,True,sedan
216935,True,sedan
200691,True,sedan
719567,True,sedan
118986,True,sedan
5924,True,sedan
406082,True,sedan
278892,True,sedan
431795,True,sedan
325554,True,sedan
766245,True,sedan
299897,True,sedan
17502,True,sedan
33483,True,sedan
223211,True,sedan
479360,True,sedan
68125,True,sedan
728209,True,sedan
982150,True,sedan
788465,True,sedan
307540,True,sedan
113052,True,sedan
902987,True,sedan
410728,True,sedan
772749,True,sedan
260884,True,sedan
802909,True,sedan
825302,True,sedan
784441,True,sedan
330143,True,sedan
891782,True,sedan
783720,True,sedan
409125,True,sedan
64931,True,sedan
732342,True,sedan
522923,True,sedan
478302,True,sedan
943632,True,sedan
19712,True,sedan
276067,True,sedan
579325,True,sedan
758718,True,sedan
882322,True,sedan
35012,True,sedan
357892,True,sports car
118047,True,sedan
986745,True,sedan
518535,True,sedan
420012,True,sports car
190062,True,sedan
688730,True,sedan
272339,True,sedan
557804,True,sedan
895279,True,sedan
72914,True,sedan
780961,True,sedan
246434,True,sedan
691719,True,sedan
552705,True,sedan
273160,True,sedan
67358,True,sedan
897090,True,sedan
170435,True,sedan
956607,True,sedan
281734,True,sedan
96024,True,sedan
378747,True,sedan
590245,True,sedan
246413,True,sedan
683607,True,sedan
331632,True,sports car
222583,True,sedan
213883,True,sedan
29534,True,sedan
914388,True,sedan
957391,True,sedan
276387,True,sports car
486150,True,sedan
773045,True,sedan
586978,True,sedan
921219,True,sedan
207942,True,sedan
327622,True,sedan
313208,True,sedan
453375,True,sports car
487944,True,sedan
227891,True,sedan
314564,True,sedan
306173,True,sedan
703581,True,sedan
550420,True,sedan
741036,True,sedan
765391,True,sedan
88198,True,sedan
810318,True,sedan
517060,True,sedan
389152,True,sedan
20986,True,sedan
700831,True,sedan
384446,True,sedan
550482,True,sedan
572797,True,sedan
11854,True,sedan
864356,True,sedan
850066,True,sedan
428609,True,sedan
590798,True,sedan
142359,True,sedan
926871,True,sedan
738180,True,sedan
987920,True,sedan
795672,True,sedan
116168,True,sedan
878870,True,sedan
287238,True,sedan
668517,True,sedan
210290,True,sedan
723965,True,sedan
684156,True,sedan
112524,True,sedan
767456,True,sedan
446121,True,sedan
817613,True,sedan
487791,True,sedan
328200,True,sedan
946774,True,sedan
94852,True,sedan
297103,True,sedan
818433,True,sedan
286174,True,sedan
151422,True,sedan
284446,True,sedan
330298,True,sedan
682907,True,sedan
126967,True,sedan
20059,True,sedan
3794,True,sedan
987063,True,sedan
908853,True,sedan
271560,True,sedan
969295,True,sedan
787582,True,sedan
147438,True,sports car
160308,True,sedan
373067,True,sedan
312573,True,sedan
799036,True,sedan
840460,True,sedan
545108,True,sedan
793,True,sedan
372351,True,sedan
807197,True,sedan
457744,True,sedan
790241,True,sedan
946971,True,sedan
931908,True,sedan
672440,True,sedan
297005,True,sedan
559584,True,sedan
768953,True,sedan
901362,True,sedan
846536,True,sedan
144925,True,sedan
857596,True,sedan
57078,True,sedan
851568,True,sedan
906708,True,sedan
983035,True,sedan
802707,True,sedan
808100,True,sedan
781701,True,sedan
302503,True,sedan
826785,True,sedan
676831,True,sedan
484339,True,sedan
512004,True,sedan
537352,True,sedan
719410,True,sedan
858383,True,sedan
562215,True,sedan
348406,True,sedan
223874,True,sedan
670671,True,sedan
970812,True,sedan
885413,True,sedan
241602,True,sports car
58611,True,sports car
284693,True,sedan
406911,True,sedan
651187,True,sedan
121455,True,sedan
385088,True,sedan
279900,True,sedan
134885,True,sedan
512014,True,sedan
265296,True,sedan
217013,True,sedan
840029,True,sedan
160496,True,sedan
117854,True,sedan
901560,True,sedan
154719,True,sedan
426660,True,sedan
954393,True,sedan
826430,True,sedan
7136,True,sedan
883151,True,sedan
526446,True,sedan
846922,True,sedan
414497,True,sedan
956324,True,sedan
673789,True,sports car
835185,True,sedan
665587,True,sedan
926255,True,sedan
818651,True,sedan
104504,True,sedan
732445,True,sedan
700012,True,sedan
480946,True,sedan
338849,True,sedan
176252,True,sedan
661119,True,sedan
118562,True,sedan
177932,True,sedan
951200,True,sedan
736300,True,sedan
775850,True,sedan
62951,True,sedan
894365,True,sedan
498013,True,sedan
421501,True,sedan
391790,True,sedan
544105,True,sedan
656765,True,sedan
765054,True,sedan
214387,True,sedan
138709,True,sedan
991422,True,sedan
234822,True,sedan
402141,True,sedan
137113,True,sedan
399360,True,sedan
839097,True,sports car
111182,True,sedan
824392,True,sedan
271708,True,sedan
738117,True,sedan
4674,True,sedan
484360,True,sedan
1860,True,sedan
902171,True,sedan
92154,True,sedan
869590,True,sedan
241812,True,sedan
120172,True,sedan
235565,True,sedan
709079,True,sedan
807469,True,sedan
745550,True,sedan
431246,True,sedan
577466,True,sedan
917746,True,sedan
590563,True,sedan
835670,True,sedan
879740,True,sedan
647400,True,sedan
296290,True,sedan
125,True,sedan
237207,True,sedan
201045,True,sedan
882194,True,sedan
986022,True,sedan
834556,True,sedan
226594,True,sedan
517553,True,sedan
836552,True,sedan
411187,True,sedan
519204,True,sedan
258047,True,sedan
325099,True,sedan
515041,True,sedan
138634,True,sedan
525952,True,sedan
456744,True,sedan
616112,True,sedan
438934,True,sedan
816289,True,sedan
902497,True,sedan
745710,True,sedan
291841,True,sedan
304155,True,sedan
397691,True,sports car
41172,True,sedan
180109,True,sedan
694257,True,sedan
993828,True,sedan
32768,True,sedan
927948,True,sedan
843957,True,sedan
982817,True,sedan
267138,True,sedan
83055,True,sedan
573543,True,sedan
943535,True,sedan
299935,True,sedan
440590,True,sedan
700611,True,sedan
879310,True,sedan
488800,True,sedan
565200,True,sedan
917911,True,sedan
224530,True,sedan
633889,True,sedan
142871,True,sedan
415986,True,sedan
504513,True,sedan
400674,True,sedan
914938,True,sports car
79654,True,sedan
469152,True,sedan
965482,True,sedan
299496,True,sedan
425386,True,sedan
24737,True,sedan
84888,True,sports car
865228,True,sedan
327702,True,sedan
463081,True,sedan
811798,True,sedan
90516,True,sedan
104957,True,sedan
897733,True,sedan
271211,True,sedan
211880,True,sedan
547709,True,sedan
425445,True,sedan
665093,True,sedan
24977,True,sedan
906776,True,sedan
679945,True,sedan
441427,True,sedan
757285,True,sedan
929532,True,sedan
427048,True,sedan
552585,True,sedan
671756,True,sports car
870832,True,sedan
594948,True,sedan
816776,True,sedan
212863,True,sports car
30802,True,sedan
280788,True,sedan
502421,True,sedan
772803,True,sedan
498020,True,sedan
262959,True,sedan
826315,True,sedan
950796,True,sedan
961602,True,sedan
676952,True,sedan
604631,True,sedan
620243,True,sedan
197062,True,sedan
684675,True,sedan
955335,True,sedan
966856,True,sedan
434335,True,sedan
576674,True,sedan
646269,True,sedan
828634,True,sedan
64396,True,sedan
272702,True,sports car
142738,True,sedan
443924,True,sedan
455460,True,sedan
465027,True,sedan
103197,True,sedan
836392,True,sedan
959773,True,sedan
117006,True,sedan
436146,True,sedan
502873,True,sedan
431519,True,sedan
611942,True,sedan
196685,True,sedan
425719,True,sedan
141111,True,sedan
243870,True,sedan
126096,True,sedan
963043,True,sedan
147362,True,sedan
941328,True,sedan
428377,True,sedan
300461,True,sedan
249053,True,sedan
21746,True,sedan
280133,True,sedan
90227,True,sedan
697129,True,sedan
185905,True,sedan
235880,True,sedan
193311,True,sedan
302006,True,sedan
449353,True,sedan
158794,True,sedan
161694,True,sedan
888859,True,sedan
723998,True,sedan
599086,True,sedan
597837,True,sedan
204181,True,sedan
357938,True,sedan
648596,True,sedan
658335,True,sedan
386720,True,sports car
209117,True,sedan
776288,True,sedan
310896,True,sedan
237716,True,sedan
107578,True,sedan
48440,True,sedan
753750,True,sedan
295280,True,sedan
279812,True,sedan
180870,True,sedan
820484,True,sedan
780787,True,sedan
689196,True,sedan
352448,True,sedan
359367,True,sedan
540977,True,sedan
660616,True,sedan
180587,True,sedan
302978,True,sedan
842781,True,sedan
346076,True,sedan
643847,True,sedan
541183,True,sedan
81474,True,sedan
424219,True,sedan
464241,True,sports car
509238,True,sedan
56549,True,sedan
896253,True,sedan
696459,True,sedan
821082,True,sedan
330576,True,sedan
178343,True,sedan
249580,True,sedan
191471,True,sedan
632202,True,sedan
707885,True,sedan
562681,True,sedan
665874,True,sedan
247689,True,sports car
676033,True,sedan
75865,True,sedan
816782,True,sedan
62050,True,sedan
349170,True,sedan
941549,True,sedan
796795,True,sedan
151430,True,sedan
10314,True,sedan
730682,True,sedan
799204,True,sedan
913410,True,sedan
272017,True,sedan
361193,True,sedan
985408,True,sedan
818226,True,sedan
566667,True,sedan
412534,True,sedan
476601,True,sports car
597023,True,sedan
659968,True,sedan
147691,True,sedan
187139,True,sedan
362787,True,sedan
429651,True,sedan
737832,True,sedan
272425,True,sedan
572861,True,sedan
39511,True,sedan
806393,True,sedan
74341,True,sedan
485651,True,sedan
484203,True,sedan
394213,True,sedan
753743,True,sedan
550799,True,sedan
217075,True,sedan
610450,True,sedan
374367,True,sedan
641530,True,sedan
86754,True,sedan
840731,True,sedan
754339,True,sedan
95931,True,sedan
327644,True,sedan
265061,True,sports car
716227,True,sports car
303542,True,sedan
102405,True,sedan
460863,True,sedan
823832,True,sedan
945734,True,sedan
245306,True,sedan
613989,True,sedan
621464,True,sedan
676084,True,sedan
151587,True,sedan
301838,True,sedan
226408,True,sedan
579201,True,sedan
775772,True,sedan
391867,True,sedan
105389,True,sedan
57461,True,sedan
876999,True,sedan
11666,True,sedan
528044,True,sedan
666784,True,sedan
451963,True,sedan
832592,True,sedan
469490,True,sedan
726757,True,sedan
921368,True,sedan
73961,True,sedan
441403,True,sedan
906536,True,sedan
792208,True,sedan
512935,True,sedan
709288,True,sedan
853741,True,sedan
940061,True,sedan
798631,True,sedan
725524,True,sedan
508867,True,sedan
95896,True,sedan
117561,True,sedan
587659,True,sedan
364265,True,sports car
503289,True,sedan
283255,True,sedan
574217,True,sedan
763621,True,sedan
73235,True,sedan
921978,True,sedan
689103,True,sedan
